   3.8696063e+00  -2.3095683e+00  -6.0106996e-01  -1.8738092e+00  -4.1940418e+00  -1.4755089e+00   2.0364677e+00   1.9084233e+00  -4.1578835e+00   4.3426948e+00  -3.9464098e+00  -1.3393961e+00   4.0200791e+00   1.8703024e+00   4.4912199e+00
   5.2854322e-01   6.1074175e-01  -7.3684711e-01   4.7776094e+00  -2.7523850e+00   1.8645838e+00   1.0166474e+00   3.5225913e+00  -1.6041491e+00   1.9361940e+00  -4.6754762e+00   1.9494101e+00  -1.7959518e-02  -2.2430056e-02  -4.1917513e+00
  -4.4904068e+00   2.6408585e+00  -2.3235327e+00  -4.4688351e+00  -1.5317766e+00  -3.4374745e+00   4.6292969e+00  -7.1756019e-01   1.0050924e-01   1.9586019e+00  -2.4123887e+00  -2.3400981e+00   3.8539545e+00  -1.3389181e+00  -4.7199964e+00
  -1.8929201e+00   2.5020389e+00  -3.5790444e+00  -1.1906860e+00   3.6227884e-01  -3.1674141e+00  -3.1525928e+00   1.2459965e+00  -1.4360045e+00   4.6868433e-01   1.8174442e+00   1.9039337e-01  -1.6431722e+00  -2.0412869e+00  -2.6430952e+00
   5.8556804e-01   2.7607844e+00   4.4949099e+00  -2.6235772e+00  -4.3279353e+00   3.9478378e+00   4.7338184e-01  -4.0472810e+00  -2.8127241e+00   3.5103339e+00  -2.3764222e+00   6.6161206e-02  -4.6841773e+00   3.6782995e+00   4.8081144e+00
  -1.1164524e+00   2.3363882e+00   4.5024111e+00   4.0989054e+00  -7.1444256e-01  -3.5412291e-01   4.6983494e+00  -2.7527783e+00  -4.1180991e+00  -4.0508374e+00   4.3713853e+00   6.9574912e-01   3.2295685e+00   4.1899057e+00  -1.2880343e+00
   9.9047121e-02   2.3846958e+00  -1.1842792e+00   3.3480269e+00  -3.7059373e+00  -3.0605718e+00   4.0675565e+00  -3.0096551e+00  -2.3389125e+00  -3.2576467e+00  -4.4475387e+00   3.2370060e+00   9.1935518e-01   3.3471636e+00  -1.0308627e+00
  -1.8787658e+00   5.3298161e-01  -2.2253094e+00   4.9947071e+00  -4.0189340e-01   4.4742519e+00  -2.2700984e-01  -1.1673339e+00   6.9194941e-01   1.4083510e+00   2.6891096e+00  -6.3683416e-01   4.5218310e+00   6.6053174e-01   6.1978371e-01
  -2.4255200e+00  -9.9510814e-01   3.3969774e+00   3.0795408e+00  -7.7123791e-01   2.9034736e+00   3.0118568e+00  -3.9563714e-01   2.3118547e+00  -4.6452669e+00  -2.5072619e+00  -2.0532182e-01   2.6328141e+00  -5.7718368e-02   4.3885174e+00
   4.4090361e+00  -3.9335694e+00  -3.4030143e+00   3.4797420e+00   1.6100296e+00  -2.9071522e+00   1.2199636e-01  -1.2168680e+00   3.8855762e+00  -2.3844474e+00   1.2303753e+00   3.9686033e+00   5.4493323e-01   3.8449942e+00   4.9420814e+00
   2.8390231e+00   3.7303624e+00  -4.0345706e+00  -3.1859898e+00   4.5908666e+00   1.7335382e+00  -2.1422293e+00   1.6940677e+00  -2.1140760e+00  -2.5615001e+00  -4.9809366e+00  -1.5939400e+00  -2.8239187e+00   4.3474759e+00   2.5348689e+00
   4.3664583e-01   1.7591707e+00  -7.9564746e-01   3.9939781e+00  -3.4258660e+00   2.8224118e+00  -3.9560880e+00  -8.5110466e-01   4.4873860e+00  -2.1991783e+00   3.5064862e+00  -2.3907219e+00  -3.6287876e+00  -2.6780275e+00   3.5388069e+00
  -2.6843075e+00   3.9669202e+00  -3.4209580e+00  -3.3107698e+00   1.4622280e-01  -3.4875257e-01  -2.5760691e+00   7.0262451e-01  -7.4912882e-02  -3.0438842e-01   6.1938091e-01   1.1214933e+00   4.6377125e+00  -3.3065701e+00   1.9773958e+00
   3.2082500e+00  -3.9395690e+00  -3.7600085e+00   4.9878049e+00   3.2148007e+00   3.0013141e+00   2.2459856e+00  -2.9663564e+00   4.1726929e+00   3.0075531e+00  -1.8321050e+00   1.0676422e-01   2.9466492e+00   3.3899235e+00   4.9859129e+00
  -3.8652034e+00  -3.8113692e+00  -3.6393883e-01   2.4775869e+00   4.2304164e+00  -5.4047256e-01  -1.0017791e+00  -1.2608222e+00  -4.8920439e+00   1.0797879e+00  -2.8664917e+00   2.3557048e+00  -4.9429207e+00  -1.1267063e+00  -4.3861846e+00
   4.9625643e+00   3.3255892e+00  -9.5975540e-01  -4.3702597e+00   5.7051805e-02   3.9184389e+00   3.7716924e+00   3.6368576e+00  -2.2182105e+00   1.7610318e+00  -2.0268592e+00   3.1082408e+00   8.3623014e-01   4.8731249e+00  -2.7664875e+00
  -1.4149953e+00  -2.1152124e+00  -2.7684546e+00  -2.4332228e-01  -3.1996088e+00   2.9738341e+00  -2.0188077e+00  -1.7469104e+00   4.7413369e+00  -6.5882340e-01  -1.4581721e+00   1.0086350e+00  -2.5781149e+00   3.5903167e+00   2.0346322e+00
   3.6850473e+00   1.0350307e+00  -4.7616839e-01  -3.8811486e+00   4.6845763e+00   2.6942689e+00  -4.7035488e+00  -4.6690465e+00  -2.1427875e+00   1.0480856e+00  -1.5006400e-01   1.8881398e+00  -3.9696280e+00  -4.6312949e+00   3.8290772e+00
  -1.5059435e+00   4.8373992e+00   2.2469411e+00   5.4514968e-01  -1.0722524e+00   4.9919691e+00   2.8708626e+00  -9.7364038e-01  -1.1770641e+00  -1.8494515e+00  -3.2714022e+00   4.5770107e+00  -2.8752497e+00  -2.9482648e-01  -4.1304622e+00
  -3.4037489e+00   3.5543225e+00  -3.7259354e+00   2.8045387e+00   4.4274732e+00  -1.1078451e+00   8.4548607e-03  -2.3728991e+00   2.8842440e+00   4.4230099e+00   6.7708690e-01   4.2064567e+00  -4.6912738e+00  -4.9212724e+00   3.3912682e+00
  -2.7151956e+00   2.8069369e+00   3.2897851e+00  -2.6802519e+00  -4.0622894e+00  -2.9163373e+00  -1.5700853e+00  -1.1849142e+00  -4.6007124e+00  -1.0132225e+00   1.3146421e+00  -7.3786844e-01   1.0395691e-01  -2.6122982e+00  -2.8171069e+00
   1.3255920e+00  -2.5952965e+00   3.3527208e+00  -3.3024759e+00   1.0323536e+00  -3.4495704e+00   2.3543777e-01  -1.1381613e+00   4.4078715e+00   1.4003542e+00  -2.7872651e+00  -2.7963915e+00   1.4017489e+00  -5.5051802e-01   1.8891221e+00
  -2.3298603e+00  -3.3883756e-01   3.9073131e+00   1.9503986e+00  -4.6156606e-01  -1.5888442e+00   4.6701506e+00   4.3392933e+00   4.3913595e+00  -3.4844571e+00   1.5277895e+00  -1.0100575e+00  -4.9783470e-03  -1.7450003e-01  -2.4940303e+00
  -9.8775865e-01   3.5859941e+00  -1.6587725e+00   1.1791682e+00   4.4437630e+00  -4.6046470e+00   3.1426731e+00   4.8144721e+00   1.7371777e+00   2.6065322e+00  -2.0305172e+00  -2.9639560e+00   2.7774761e+00   2.9088017e+00   4.7412040e+00
   3.6808790e+00  -2.6809290e+00   4.2607196e+00  -3.5152967e+00  -2.8138295e+00   2.4727759e+00  -2.1083452e+00   1.4939894e+00  -1.5577418e+00  -2.1528319e+00   2.8476201e+00   6.5895466e-01   1.7223255e+00  -3.3647478e+00   2.9504112e+00
  -4.8522804e+00   3.0437091e+00   1.6967538e+00  -6.3225335e-01   2.3076766e+00  -1.5242731e+00  -8.6484923e-01  -4.2787879e+00  -1.4284388e-02  -4.5779942e+00   1.7261991e+00   2.7060566e-01  -4.8844936e+00   3.7953674e+00   1.6470260e+00
   4.4483662e+00  -1.2459308e+00  -1.8415087e+00   1.5512239e+00   1.6982495e+00  -3.4585633e+00   4.4209989e+00   1.4219843e+00  -2.2062037e-01  -7.4669979e-01   1.3382623e+00  -1.0634842e+00  -2.5026584e-01   2.6453916e+00   4.7543831e+00
